,지점,연,월,일,시간,분,누적강수량(mm),기온(°C),폭염
17395,관악,2023,06,13,01,56,0.0,18.4,0
17396,관악,2023,06,13,01,57,0.0,18.4,0
17397,관악,2023,06,13,01,58,0.0,18.5,0
17398,관악,2023,06,13,01,59,0.0,18.6,0
17399,관악,2023,06,13,02,00,0.0,18.6,0
17400,관악,2023,06,13,02,01,0.0,18.6,0
17401,관악,2023,06,13,02,02,0.0,18.5,0
17402,관악,2023,06,13,02,03,0.0,18.5,0
17403,관악,2023,06,13,02,04,0.0,18.4,0
17404,관악,2023,06,13,02,05,0.0,18.4,0
17405,관악,2023,06,13,02,06,0.0,18.4,0
17406,관악,2023,06,13,02,07,0.0,18.4,0
17407,관악,2023,06,13,02,08,0.0,18.4,0
17408,관악,2023,06,13,02,09,0.0,18.3,0
17409,관악,2023,06,13,02,10,0.0,18.3,0
17410,관악,2023,06,13,02,11,0.0,18.2,0
17411,관악,2023,06,13,02,12,0.0,18.2,0
17412,관악,2023,06,13,02,13,0.0,18.2,0
17413,관악,2023,06,13,02,14,0.0,18.1,0
17414,관악,2023,06,13,02,15,0.0,18.1,0
17415,관악,2023,06,13,02,16,0.0,18.0,0
17416,관악,2023,06,13,02,17,0.0,18.0,0
17417,관악,2023,06,13,02,18,0.0,17.9,0
17418,관악,2023,06,13,02,19,0.0,17.8,0
17419,관악,2023,06,13,02,20,0.0,17.8,0
17420,관악,2023,06,13,02,21,0.0,18.0,0
17421,관악,2023,06,13,02,22,0.0,18.1,0
17422,관악,2023,06,13,02,23,0.0,18.1,0
17423,관악,2023,06,13,02,24,0.0,18.1,0
17424,관악,2023,06,13,02,25,0.0,18.1,0
17425,관악,2023,06,13,02,26,0.0,18.1,0
17426,관악,2023,06,13,02,27,0.0,18.1,0
17427,관악,2023,06,13,02,28,0.0,18.0,0
17428,관악,2023,06,13,02,29,0.0,17.9,0
17429,관악,2023,06,13,02,30,0.0,17.9,0
17430,관악,2023,06,13,02,31,0.0,17.8,0
17431,관악,2023,06,13,02,32,0.0,17.8,0
17432,관악,2023,06,13,02,33,0.0,17.7,0
17433,관악,2023,06,13,02,34,0.0,17.7,0
17434,관악,2023,06,13,02,35,0.0,17.6,0
17435,관악,2023,06,13,02,36,0.0,17.6,0
17436,관악,2023,06,13,02,37,0.0,17.5,0
17437,관악,2023,06,13,02,38,0.0,17.5,0
17438,관악,2023,06,13,02,39,0.0,17.4,0
17439,관악,2023,06,13,02,40,0.0,17.4,0
17440,관악,2023,06,13,02,41,0.0,17.4,0
17441,관악,2023,06,13,02,42,0.0,17.4,0
17442,관악,2023,06,13,02,43,0.0,17.4,0
17443,관악,2023,06,13,02,44,0.0,17.4,0
17444,관악,2023,06,13,02,45,0.0,17.4,0
17445,관악,2023,06,13,02,46,0.0,17.3,0
17446,관악,2023,06,13,02,47,0.0,17.3,0
17447,관악,2023,06,13,02,48,0.0,17.3,0
17448,관악,2023,06,13,02,49,0.0,17.3,0
17449,관악,2023,06,13,02,50,0.0,17.3,0
17450,관악,2023,06,13,02,51,0.0,17.3,0
17451,관악,2023,06,13,02,52,0.0,17.3,0
17452,관악,2023,06,13,02,53,0.0,17.4,0
17453,관악,2023,06,13,02,54,0.0,17.4,0
17454,관악,2023,06,13,02,55,0.0,17.4,0
17455,관악,2023,06,13,02,56,0.0,17.5,0
17456,관악,2023,06,13,02,57,0.0,17.6,0
17457,관악,2023,06,13,02,58,0.0,17.6,0
17458,관악,2023,06,13,02,59,0.0,17.6,0
17459,관악,2023,06,13,03,00,0.0,17.6,0
17460,관악,2023,06,13,03,01,0.0,17.6,0
17461,관악,2023,06,13,03,02,0.0,17.6,0
17462,관악,2023,06,13,03,03,0.0,17.7,0
17463,관악,2023,06,13,03,04,0.0,17.7,0
17464,관악,2023,06,13,03,05,0.0,17.7,0
17465,관악,2023,06,13,03,06,0.0,17.7,0
17466,관악,2023,06,13,03,07,0.0,17.7,0
17467,관악,2023,06,13,03,08,0.0,17.6,0
17468,관악,2023,06,13,03,09,0.0,17.6,0
17469,관악,2023,06,13,03,10,0.0,17.6,0
17470,관악,2023,06,13,03,11,0.0,17.5,0
17471,관악,2023,06,13,03,12,0.0,17.4,0
17472,관악,2023,06,13,03,13,0.0,17.4,0
17473,관악,2023,06,13,03,14,0.0,17.5,0
17474,관악,2023,06,13,03,15,0.0,17.5,0
17475,관악,2023,06,13,03,16,0.0,17.6,0
17476,관악,2023,06,13,03,17,0.0,17.7,0
17477,관악,2023,06,13,03,18,0.0,17.6,0
17478,관악,2023,06,13,03,19,0.0,17.7,0
17479,관악,2023,06,13,03,20,0.0,17.8,0
17480,관악,2023,06,13,03,21,0.0,17.8,0
17481,관악,2023,06,13,03,22,0.0,17.8,0
17482,관악,2023,06,13,03,23,0.0,17.9,0
17483,관악,2023,06,13,03,24,0.0,17.9,0
17484,관악,2023,06,13,03,25,0.0,17.9,0
17485,관악,2023,06,13,03,26,0.0,17.9,0
17486,관악,2023,06,13,03,27,0.0,17.9,0
17487,관악,2023,06,13,03,28,0.0,17.9,0
17488,관악,2023,06,13,03,29,0.0,17.8,0
17489,관악,2023,06,13,03,30,0.0,17.8,0
17490,관악,2023,06,13,03,31,0.0,17.8,0
17491,관악,2023,06,13,03,32,0.0,17.8,0
17492,관악,2023,06,13,03,33,0.0,17.9,0
17493,관악,2023,06,13,03,34,0.0,17.8,0
17494,관악,2023,06,13,03,35,0.0,17.8,0
17495,관악,2023,06,13,03,36,0.0,17.8,0
17496,관악,2023,06,13,03,37,0.0,17.8,0
17497,관악,2023,06,13,03,38,0.0,17.7,0
17498,관악,2023,06,13,03,39,0.0,17.7,0
17499,관악,2023,06,13,03,40,0.0,17.7,0
17500,관악,2023,06,13,03,41,0.0,17.7,0
17501,관악,2023,06,13,03,42,0.0,17.7,0
17502,관악,2023,06,13,03,43,0.0,17.8,0
17503,관악,2023,06,13,03,44,0.0,17.8,0
17504,관악,2023,06,13,03,45,0.0,17.8,0
17505,관악,2023,06,13,03,46,0.0,17.8,0
17506,관악,2023,06,13,03,47,0.0,17.8,0
17507,관악,2023,06,13,03,48,0.0,17.8,0
17508,관악,2023,06,13,03,49,0.0,17.7,0
17509,관악,2023,06,13,03,50,0.0,17.7,0
17510,관악,2023,06,13,03,51,0.0,17.7,0
17511,관악,2023,06,13,03,52,0.0,17.7,0
17512,관악,2023,06,13,03,53,0.0,17.7,0
17513,관악,2023,06,13,03,54,0.0,17.7,0
17514,관악,2023,06,13,03,55,0.0,17.7,0
17515,관악,2023,06,13,03,56,0.0,17.6,0
17516,관악,2023,06,13,03,57,0.0,17.5,0
17517,관악,2023,06,13,03,58,0.0,17.4,0
17518,관악,2023,06,13,03,59,0.0,17.4,0
17519,관악,2023,06,13,04,00,0.0,17.4,0
17520,관악,2023,06,13,04,01,0.0,17.4,0
17521,관악,2023,06,13,04,02,0.0,17.5,0
17522,관악,2023,06,13,04,03,0.0,17.6,0
17523,관악,2023,06,13,04,04,0.0,17.6,0
17524,관악,2023,06,13,04,05,0.0,17.6,0
17525,관악,2023,06,13,04,06,0.0,17.6,0
17526,관악,2023,06,13,04,07,0.0,17.6,0
17527,관악,2023,06,13,04,08,0.0,17.5,0
17528,관악,2023,06,13,04,09,0.0,17.4,0
17529,관악,2023,06,13,04,10,0.0,17.4,0
17530,관악,2023,06,13,04,11,0.0,17.4,0
17531,관악,2023,06,13,04,12,0.0,17.5,0
17532,관악,2023,06,13,04,13,0.0,17.6,0
17533,관악,2023,06,13,04,14,0.0,17.7,0
17534,관악,2023,06,13,04,15,0.0,17.8,0
17535,관악,2023,06,13,04,16,0.0,17.8,0
17536,관악,2023,06,13,04,17,0.0,17.8,0
17537,관악,2023,06,13,04,18,0.0,17.8,0
17538,관악,2023,06,13,04,19,0.0,17.8,0
17539,관악,2023,06,13,04,20,0.0,17.8,0
17540,관악,2023,06,13,04,21,0.0,17.8,0
17541,관악,2023,06,13,04,22,0.0,17.8,0
17542,관악,2023,06,13,04,23,0.0,17.8,0
17543,관악,2023,06,13,04,24,0.0,17.8,0
17544,관악,2023,06,13,04,25,0.0,17.8,0
17545,관악,2023,06,13,04,26,0.0,17.8,0
17546,관악,2023,06,13,04,27,0.0,17.8,0
17547,관악,2023,06,13,04,28,0.0,17.7,0
17548,관악,2023,06,13,04,29,0.0,17.7,0
17549,관악,2023,06,13,04,30,0.0,17.7,0
17550,관악,2023,06,13,04,31,0.0,17.7,0
17551,관악,2023,06,13,04,32,0.0,17.7,0
17552,관악,2023,06,13,04,33,0.0,17.6,0
17553,관악,2023,06,13,04,34,0.0,17.6,0
17554,관악,2023,06,13,04,35,0.0,17.5,0
17555,관악,2023,06,13,04,36,0.0,17.4,0
17556,관악,2023,06,13,04,37,0.0,17.4,0
17557,관악,2023,06,13,04,38,0.0,17.3,0
17558,관악,2023,06,13,04,39,0.0,17.4,0
17559,관악,2023,06,13,04,40,0.0,17.3,0
17560,관악,2023,06,13,04,41,0.0,17.3,0
17561,관악,2023,06,13,04,42,0.0,17.5,0
17562,관악,2023,06,13,04,43,0.0,17.4,0
17563,관악,2023,06,13,04,44,0.0,17.4,0
17564,관악,2023,06,13,04,45,0.0,17.4,0
17565,관악,2023,06,13,04,46,0.0,17.4,0
17566,관악,2023,06,13,04,47,0.0,17.3,0
17567,관악,2023,06,13,04,48,0.0,17.2,0
17568,관악,2023,06,13,04,49,0.0,17.1,0
17569,관악,2023,06,13,04,50,0.0,17.1,0
17570,관악,2023,06,13,04,51,0.0,17.1,0
17571,관악,2023,06,13,04,52,0.0,17.1,0
17572,관악,2023,06,13,04,53,0.0,17.0,0
17573,관악,2023,06,13,04,54,0.0,16.9,0
17574,관악,2023,06,13,04,55,0.0,16.7,0
17575,관악,2023,06,13,04,56,0.0,16.7,0
17576,관악,2023,06,13,04,57,0.0,16.7,0
17577,관악,2023,06,13,04,58,0.0,16.6,0
17578,관악,2023,06,13,04,59,0.0,16.6,0
17579,관악,2023,06,13,05,00,0.0,16.6,0
17580,관악,2023,06,13,05,01,0.0,16.6,0
17581,관악,2023,06,13,05,02,0.0,16.6,0
17582,관악,2023,06,13,05,03,0.0,16.5,0
17583,관악,2023,06,13,05,04,0.0,16.4,0
17584,관악,2023,06,13,05,05,0.0,16.4,0
17585,관악,2023,06,13,05,06,0.0,16.4,0
17586,관악,2023,06,13,05,07,0.0,16.5,0
17587,관악,2023,06,13,05,08,0.0,16.7,0
17588,관악,2023,06,13,05,09,0.0,16.8,0
17589,관악,2023,06,13,05,10,0.0,16.8,0
17590,관악,2023,06,13,05,11,0.0,16.9,0
17591,관악,2023,06,13,05,12,0.0,16.9,0
17592,관악,2023,06,13,05,13,0.0,16.9,0
17593,관악,2023,06,13,05,14,0.0,16.9,0
17594,관악,2023,06,13,05,15,0.0,16.9,0
17595,관악,2023,06,13,05,16,0.0,16.9,0
17596,관악,2023,06,13,05,17,0.0,16.9,0
17597,관악,2023,06,13,05,18,0.0,16.9,0
17598,관악,2023,06,13,05,19,0.0,16.8,0
17599,관악,2023,06,13,05,20,0.0,16.8,0
17600,관악,2023,06,13,05,21,0.0,16.9,0
17601,관악,2023,06,13,05,22,0.0,17.1,0
17602,관악,2023,06,13,05,23,0.0,17.0,0
17603,관악,2023,06,13,05,24,0.0,17.0,0
17604,관악,2023,06,13,05,25,0.0,17.0,0
17605,관악,2023,06,13,05,26,0.0,17.1,0
17606,관악,2023,06,13,05,27,0.0,17.1,0
17607,관악,2023,06,13,05,28,0.0,17.1,0
17608,관악,2023,06,13,05,29,0.0,17.1,0
17609,관악,2023,06,13,05,30,0.0,17.0,0
17610,관악,2023,06,13,05,31,0.0,16.9,0
17611,관악,2023,06,13,05,32,0.0,16.7,0
17612,관악,2023,06,13,05,33,0.0,16.7,0
17613,관악,2023,06,13,05,34,0.0,16.8,0
17614,관악,2023,06,13,05,35,0.0,16.7,0
17615,관악,2023,06,13,05,36,0.0,16.8,0
17616,관악,2023,06,13,05,37,0.0,16.9,0
17617,관악,2023,06,13,05,38,0.0,16.9,0
17618,관악,2023,06,13,05,39,0.0,16.7,0
17619,관악,2023,06,13,05,40,0.0,16.7,0
17620,관악,2023,06,13,05,41,0.0,16.6,0
17621,관악,2023,06,13,05,42,0.0,16.6,0
17622,관악,2023,06,13,05,43,0.0,16.7,0
17623,관악,2023,06,13,05,44,0.0,16.6,0
17624,관악,2023,06,13,05,45,0.0,16.6,0
17625,관악,2023,06,13,05,46,0.0,16.6,0
17626,관악,2023,06,13,05,47,0.0,16.6,0
17627,관악,2023,06,13,05,48,0.0,16.7,0
17628,관악,2023,06,13,05,49,0.0,16.6,0
17629,관악,2023,06,13,05,50,0.0,16.6,0
17630,관악,2023,06,13,05,51,0.0,16.5,0
17631,관악,2023,06,13,05,52,0.0,16.5,0
17632,관악,2023,06,13,05,53,0.0,16.6,0
17633,관악,2023,06,13,05,54,0.0,16.6,0
17634,관악,2023,06,13,05,55,0.0,16.6,0
17635,관악,2023,06,13,05,56,0.0,16.5,0
17636,관악,2023,06,13,05,57,0.0,16.3,0
17637,관악,2023,06,13,05,58,0.0,16.2,0
17638,관악,2023,06,13,05,59,0.0,16.2,0
17639,관악,2023,06,13,06,00,0.0,16.1,0
17640,관악,2023,06,13,06,01,0.0,16.1,0
17641,관악,2023,06,13,06,02,0.0,16.1,0
17642,관악,2023,06,13,06,03,0.0,16.1,0
17643,관악,2023,06,13,06,04,0.0,16.1,0
17644,관악,2023,06,13,06,05,0.0,16.0,0
17645,관악,2023,06,13,06,06,0.0,16.0,0
17646,관악,2023,06,13,06,07,0.0,16.0,0
17647,관악,2023,06,13,06,08,0.0,16.0,0
17648,관악,2023,06,13,06,09,0.0,16.0,0
17649,관악,2023,06,13,06,10,0.0,16.1,0
17650,관악,2023,06,13,06,11,0.0,16.2,0
17651,관악,2023,06,13,06,12,0.0,16.2,0
17652,관악,2023,06,13,06,13,0.0,16.2,0
17653,관악,2023,06,13,06,14,0.0,16.3,0
17654,관악,2023,06,13,06,15,0.0,16.3,0
17655,관악,2023,06,13,06,16,0.0,16.4,0
17656,관악,2023,06,13,06,17,0.0,16.4,0
17657,관악,2023,06,13,06,18,0.0,16.3,0
17658,관악,2023,06,13,06,19,0.0,16.2,0
17659,관악,2023,06,13,06,20,0.0,16.2,0
17660,관악,2023,06,13,06,21,0.0,16.1,0
17661,관악,2023,06,13,06,22,0.0,16.1,0
17662,관악,2023,06,13,06,23,0.0,16.1,0
17663,관악,2023,06,13,06,24,0.0,16.1,0
17664,관악,2023,06,13,06,25,0.0,16.1,0
17665,관악,2023,06,13,06,26,0.0,16.1,0
17666,관악,2023,06,13,06,27,0.0,16.0,0
17667,관악,2023,06,13,06,28,0.0,16.1,0
17668,관악,2023,06,13,06,29,0.0,16.1,0
17669,관악,2023,06,13,06,30,0.0,16.0,0
17670,관악,2023,06,13,06,31,0.0,16.0,0
17671,관악,2023,06,13,06,32,0.0,15.9,0
17672,관악,2023,06,13,06,33,0.0,15.9,0
17673,관악,2023,06,13,06,34,0.0,15.9,0
17674,관악,2023,06,13,06,35,0.0,15.9,0
17675,관악,2023,06,13,06,36,0.0,15.9,0
17676,관악,2023,06,13,06,37,0.0,15.9,0
17677,관악,2023,06,13,06,38,0.0,15.9,0
17678,관악,2023,06,13,06,39,0.0,15.9,0
17679,관악,2023,06,13,06,40,0.0,15.9,0
17680,관악,2023,06,13,06,41,0.0,16.0,0
17681,관악,2023,06,13,06,42,0.0,16.1,0
17682,관악,2023,06,13,06,43,0.0,16.0,0
17683,관악,2023,06,13,06,44,0.0,16.1,0
17684,관악,2023,06,13,06,45,0.0,16.1,0
17685,관악,2023,06,13,06,46,0.0,16.2,0
17686,관악,2023,06,13,06,47,0.0,16.3,0
17687,관악,2023,06,13,06,48,0.0,16.4,0
17688,관악,2023,06,13,06,49,0.0,16.4,0
17689,관악,2023,06,13,06,50,0.0,16.4,0
17690,관악,2023,06,13,06,51,0.0,16.4,0
17691,관악,2023,06,13,06,52,0.0,16.5,0
17692,관악,2023,06,13,06,53,0.0,16.6,0
17693,관악,2023,06,13,06,54,0.0,16.5,0
17694,관악,2023,06,13,06,55,0.0,16.5,0
17695,관악,2023,06,13,06,56,0.0,16.4,0
17696,관악,2023,06,13,06,57,0.0,16.3,0
17697,관악,2023,06,13,06,58,0.0,16.3,0
17698,관악,2023,06,13,06,59,0.0,16.2,0
17699,관악,2023,06,13,07,00,0.0,16.1,0
17700,관악,2023,06,13,07,01,0.0,16.2,0
17701,관악,2023,06,13,07,02,0.0,16.2,0
17702,관악,2023,06,13,07,03,0.0,16.2,0
17703,관악,2023,06,13,07,04,0.0,16.2,0
17704,관악,2023,06,13,07,05,0.0,16.3,0
17705,관악,2023,06,13,07,06,0.0,16.3,0
17706,관악,2023,06,13,07,07,0.0,16.5,0
17707,관악,2023,06,13,07,08,0.0,16.6,0
17708,관악,2023,06,13,07,09,0.0,16.6,0
17709,관악,2023,06,13,07,10,0.0,16.6,0
17710,관악,2023,06,13,07,11,0.0,16.6,0
17711,관악,2023,06,13,07,12,0.0,16.6,0
17712,관악,2023,06,13,07,13,0.0,16.7,0
17713,관악,2023,06,13,07,14,0.0,16.7,0
17714,관악,2023,06,13,07,15,0.0,16.7,0
17715,관악,2023,06,13,07,16,0.0,16.9,0
17716,관악,2023,06,13,07,17,0.0,17.0,0
17717,관악,2023,06,13,07,18,0.0,17.1,0
17718,관악,2023,06,13,07,19,0.0,17.2,0
17719,관악,2023,06,13,07,20,0.0,17.2,0
17720,관악,2023,06,13,07,21,0.0,17.1,0
17721,관악,2023,06,13,07,22,0.0,17.1,0
17722,관악,2023,06,13,07,23,0.0,17.2,0
17723,관악,2023,06,13,07,24,0.0,17.2,0
17724,관악,2023,06,13,07,25,0.0,17.2,0
17725,관악,2023,06,13,07,26,0.0,17.2,0
17726,관악,2023,06,13,07,27,0.0,17.2,0
17727,관악,2023,06,13,07,28,0.0,17.1,0
17728,관악,2023,06,13,07,29,0.0,16.9,0
17729,관악,2023,06,13,07,30,0.0,16.6,0
17730,관악,2023,06,13,07,31,0.0,16.8,0
17731,관악,2023,06,13,07,32,0.0,16.8,0
17732,관악,2023,06,13,07,33,0.0,16.7,0
17733,관악,2023,06,13,07,34,0.0,16.7,0
17734,관악,2023,06,13,07,35,0.0,16.8,0
17735,관악,2023,06,13,07,36,0.0,16.8,0
17736,관악,2023,06,13,07,37,0.0,16.8,0
17737,관악,2023,06,13,07,38,0.0,16.8,0
17738,관악,2023,06,13,07,39,0.0,17.0,0
17739,관악,2023,06,13,07,40,0.0,17.2,0
17740,관악,2023,06,13,07,41,0.0,17.0,0
17741,관악,2023,06,13,07,42,0.0,17.1,0
17742,관악,2023,06,13,07,43,0.0,17.1,0
17743,관악,2023,06,13,07,44,0.0,17.0,0
17744,관악,2023,06,13,07,45,0.0,17.0,0
17745,관악,2023,06,13,07,46,0.0,17.2,0
17746,관악,2023,06,13,07,47,0.0,17.3,0
17747,관악,2023,06,13,07,48,0.0,17.5,0
17748,관악,2023,06,13,07,49,0.0,17.3,0
17749,관악,2023,06,13,07,50,0.0,17.4,0
17750,관악,2023,06,13,07,51,0.0,17.3,0
17751,관악,2023,06,13,07,52,0.0,17.3,0
17752,관악,2023,06,13,07,53,0.0,17.4,0
17753,관악,2023,06,13,07,54,0.0,17.4,0
17754,관악,2023,06,13,07,55,0.0,17.2,0
17755,관악,2023,06,13,07,56,0.0,17.3,0
17756,관악,2023,06,13,07,57,0.0,17.5,0
17757,관악,2023,06,13,07,58,0.0,17.5,0
17758,관악,2023,06,13,07,59,0.0,17.8,0
17759,관악,2023,06,13,08,00,0.0,17.7,0
17760,관악,2023,06,13,08,01,0.0,17.9,0
17761,관악,2023,06,13,08,02,0.0,17.9,0
17762,관악,2023,06,13,08,03,0.0,17.9,0
17763,관악,2023,06,13,08,04,0.0,17.8,0
17764,관악,2023,06,13,08,05,0.0,17.7,0
17765,관악,2023,06,13,08,06,0.0,17.5,0
17766,관악,2023,06,13,08,07,0.0,17.6,0
17767,관악,2023,06,13,08,08,0.0,17.3,0
17768,관악,2023,06,13,08,09,0.0,17.5,0
17769,관악,2023,06,13,08,10,0.0,17.5,0
17770,관악,2023,06,13,08,11,0.0,17.7,0
17771,관악,2023,06,13,08,12,0.0,17.6,0
17772,관악,2023,06,13,08,13,0.0,18.1,0
17773,관악,2023,06,13,08,14,0.0,18.0,0
17774,관악,2023,06,13,08,15,0.0,18.1,0
17775,관악,2023,06,13,08,16,0.0,17.9,0
17776,관악,2023,06,13,08,17,0.0,17.7,0
17777,관악,2023,06,13,08,18,0.0,18.0,0
17778,관악,2023,06,13,08,19,0.0,18.0,0
17779,관악,2023,06,13,08,20,0.0,18.2,0
17780,관악,2023,06,13,08,21,0.0,18.3,0
17781,관악,2023,06,13,08,22,0.0,18.5,0
17782,관악,2023,06,13,08,23,0.0,18.6,0
17783,관악,2023,06,13,08,24,0.0,18.5,0
17784,관악,2023,06,13,08,25,0.0,18.6,0
17785,관악,2023,06,13,08,26,0.0,18.6,0
17786,관악,2023,06,13,08,27,0.0,18.6,0
17787,관악,2023,06,13,08,28,0.0,18.6,0
17788,관악,2023,06,13,08,29,0.0,18.6,0
17789,관악,2023,06,13,08,30,0.0,18.6,0
17790,관악,2023,06,13,08,31,0.0,18.5,0
17791,관악,2023,06,13,08,32,0.0,18.5,0
17792,관악,2023,06,13,08,33,0.0,18.6,0
17793,관악,2023,06,13,08,34,0.0,18.7,0
17794,관악,2023,06,13,08,35,0.0,18.7,0
17795,관악,2023,06,13,08,36,0.0,19.0,0
17796,관악,2023,06,13,08,37,0.0,19.0,0
17797,관악,2023,06,13,08,38,0.0,19.0,0
17798,관악,2023,06,13,08,39,0.0,19.0,0
17799,관악,2023,06,13,08,40,0.0,19.0,0
17800,관악,2023,06,13,08,41,0.0,19.0,0
17801,관악,2023,06,13,08,42,0.0,19.2,0
17802,관악,2023,06,13,08,43,0.0,19.1,0
17803,관악,2023,06,13,08,44,0.0,19.1,0
17804,관악,2023,06,13,08,45,0.0,19.1,0
17805,관악,2023,06,13,08,46,0.0,19.0,0
17806,관악,2023,06,13,08,47,0.0,19.1,0
17807,관악,2023,06,13,08,48,0.0,19.2,0
17808,관악,2023,06,13,08,49,0.0,19.0,0
17809,관악,2023,06,13,08,50,0.0,18.9,0
17810,관악,2023,06,13,08,51,0.0,18.5,0
17811,관악,2023,06,13,08,52,0.0,18.6,0
17812,관악,2023,06,13,08,53,0.0,18.8,0
17813,관악,2023,06,13,08,54,0.0,18.5,0
17814,관악,2023,06,13,08,55,0.0,18.4,0
17815,관악,2023,06,13,08,56,0.0,18.7,0
17816,관악,2023,06,13,08,57,0.0,19.0,0
17817,관악,2023,06,13,08,58,0.0,19.0,0
17818,관악,2023,06,13,08,59,0.0,18.5,0
17819,관악,2023,06,13,09,00,0.0,18.7,0
17820,관악,2023,06,13,09,01,0.0,18.7,0
17821,관악,2023,06,13,09,02,0.0,18.5,0
17822,관악,2023,06,13,09,03,0.0,18.4,0
17823,관악,2023,06,13,09,04,0.0,18.6,0
17824,관악,2023,06,13,09,05,0.0,18.5,0
17825,관악,2023,06,13,09,06,0.0,18.7,0
17826,관악,2023,06,13,09,07,0.0,18.9,0
17827,관악,2023,06,13,09,08,0.0,18.7,0
17828,관악,2023,06,13,09,09,0.0,18.7,0
17829,관악,2023,06,13,09,10,0.0,18.1,0
17830,관악,2023,06,13,09,11,0.0,18.3,0
17831,관악,2023,06,13,09,12,0.0,18.9,0
17832,관악,2023,06,13,09,13,0.0,18.8,0
17833,관악,2023,06,13,09,14,0.0,19.0,0
17834,관악,2023,06,13,09,15,0.0,19.2,0
17835,관악,2023,06,13,09,16,0.0,18.7,0
17836,관악,2023,06,13,09,17,0.0,18.7,0
17837,관악,2023,06,13,09,18,0.0,19.0,0
17838,관악,2023,06,13,09,19,0.0,18.7,0
17839,관악,2023,06,13,09,20,0.0,19.2,0
17840,관악,2023,06,13,09,21,0.0,19.3,0
17841,관악,2023,06,13,09,22,0.0,19.2,0
17842,관악,2023,06,13,09,23,0.0,19.0,0
17843,관악,2023,06,13,09,24,0.0,18.9,0
17844,관악,2023,06,13,09,25,0.0,18.7,0
17845,관악,2023,06,13,09,26,0.0,18.9,0
17846,관악,2023,06,13,09,27,0.0,19.2,0
17847,관악,2023,06,13,09,28,0.0,18.4,0
17848,관악,2023,06,13,09,29,0.0,18.7,0
17849,관악,2023,06,13,09,30,0.0,19.1,0
17850,관악,2023,06,13,09,31,0.0,18.5,0
17851,관악,2023,06,13,09,32,0.0,18.7,0
17852,관악,2023,06,13,09,33,0.0,18.4,0
17853,관악,2023,06,13,09,34,0.0,18.2,0
17854,관악,2023,06,13,09,35,0.0,18.4,0
17855,관악,2023,06,13,09,36,0.0,18.5,0
17856,관악,2023,06,13,09,37,0.0,18.7,0
17857,관악,2023,06,13,09,38,0.0,19.2,0
17858,관악,2023,06,13,09,39,0.0,19.4,0
17859,관악,2023,06,13,09,40,0.0,19.8,0
17860,관악,2023,06,13,09,41,0.0,19.5,0
17861,관악,2023,06,13,09,42,0.0,19.2,0
17862,관악,2023,06,13,09,43,0.0,19.3,0
17863,관악,2023,06,13,09,44,0.0,19.5,0
17864,관악,2023,06,13,09,45,0.0,19.6,0
17865,관악,2023,06,13,09,46,0.0,19.4,0
17866,관악,2023,06,13,09,47,0.0,19.3,0
17867,관악,2023,06,13,09,48,0.0,19.2,0
17868,관악,2023,06,13,09,49,0.0,19.4,0
17869,관악,2023,06,13,09,50,0.0,20.0,0
17870,관악,2023,06,13,09,51,0.0,20.0,0
17871,관악,2023,06,13,09,52,0.0,19.9,0
17872,관악,2023,06,13,09,53,0.0,20.2,0
17873,관악,2023,06,13,09,54,0.0,20.1,0
17874,관악,2023,06,13,09,55,0.0,20.1,0
17875,관악,2023,06,13,09,56,0.0,20.4,0
17876,관악,2023,06,13,09,57,0.0,20.2,0
17877,관악,2023,06,13,09,58,0.0,19.3,0
17878,관악,2023,06,13,09,59,0.0,19.0,0
17879,관악,2023,06,13,10,00,0.0,19.4,0
17880,관악,2023,06,13,10,01,0.0,19.0,0
17881,관악,2023,06,13,10,02,0.0,18.5,0
17882,관악,2023,06,13,10,03,0.0,18.7,0
17883,관악,2023,06,13,10,04,0.0,19.3,0
17884,관악,2023,06,13,10,05,0.0,19.5,0
17885,관악,2023,06,13,10,06,0.0,19.5,0
17886,관악,2023,06,13,10,07,0.0,19.9,0
17887,관악,2023,06,13,10,08,0.0,19.6,0
17888,관악,2023,06,13,10,09,0.0,19.9,0
17889,관악,2023,06,13,10,10,0.0,20.1,0
17890,관악,2023,06,13,10,11,0.0,20.4,0
17891,관악,2023,06,13,10,12,0.0,20.7,0
17892,관악,2023,06,13,10,13,0.0,20.9,0
17893,관악,2023,06,13,10,14,0.0,20.7,0
17894,관악,2023,06,13,10,15,0.0,20.4,0
17895,관악,2023,06,13,10,16,0.0,20.1,0
17896,관악,2023,06,13,10,17,0.0,19.1,0
17897,관악,2023,06,13,10,18,0.0,19.3,0
17898,관악,2023,06,13,10,19,0.0,19.7,0
17899,관악,2023,06,13,10,20,0.0,19.4,0
17900,관악,2023,06,13,10,21,0.0,19.3,0
17901,관악,2023,06,13,10,22,0.0,19.0,0
17902,관악,2023,06,13,10,23,0.0,19.0,0
17903,관악,2023,06,13,10,24,0.0,19.4,0
17904,관악,2023,06,13,10,25,0.0,19.5,0
17905,관악,2023,06,13,10,26,0.0,19.6,0
17906,관악,2023,06,13,10,27,0.0,19.9,0
17907,관악,2023,06,13,10,28,0.0,20.0,0
17908,관악,2023,06,13,10,29,0.0,20.5,0
17909,관악,2023,06,13,10,30,0.0,20.3,0
17910,관악,2023,06,13,10,31,0.0,20.2,0
17911,관악,2023,06,13,10,32,0.0,19.5,0
