사용월,호선명,역ID,지하철역,04:00:00~04:59:59,04:00:00~04:59:59,05:00:00~05:59:59,05:00:00~05:59:59,06:00:00~06:59:59,06:00:00~06:59:59,07:00:00~07:59:59,07:00:00~07:59:59,08:00:00~08:59:59,08:00:00~08:59:59,09:00:00~09:59:59,09:00:00~09:59:59,10:00:00~10:59:59,10:00:00~10:59:59,11:00:00~11:59:59,11:00:00~11:59:59,12:00:00~12:59:59,12:00:00~12:59:59,13:00:00~13:59:59,13:00:00~13:59:59,14:00:00~14:59:59,14:00:00~14:59:59,15:00:00~15:59:59,15:00:00~15:59:59,16:00:00~16:59:59,16:00:00~16:59:59,17:00:00~17:59:59,17:00:00~17:59:59,18:00:00~18:59:59,18:00:00~18:59:59,19:00:00~19:59:59,19:00:00~19:59:59,20:00:00~20:59:59,20:00:00~20:59:59,21:00:00~21:59:59,21:00:00~21:59:59,22:00:00~22:59:59,22:00:00~22:59:59,23:00:00~23:59:59,23:00:00~23:59:59,00:00:00~00:59:59,00:00:00~00:59:59,01:00:00~01:59:59,01:00:00~01:59:59,02:00:00~02:59:59,02:00:00~02:59:59
,,,,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차
22-Nov,경원선,1913,동두천중앙,59,0,2567,626,5643,2311,8603,4085,8791,10410,6752,4599,6268,3892,5755,4961,6028,4301,5884,4807,5177,4696,5690,5487,5574,5458,6383,6865,6847,6868,2640,6158,1807,4830,1333,3544,818,2909,275,2718,9,769,0,1,0,0
22-Nov,경원선,1914,보산,35,2,1829,454,2228,1098,4344,2875,4428,3058,3755,1828,2800,1560,3137,1734,3356,1846,3124,2168,2919,2291,3343,2895,3687,3076,4437,4214,3394,4088,1919,4335,1175,3400,883,2531,350,1767,136,1743,8,565,0,0,0,0
22-Nov,경원선,1915,동두천,65,1,1140,741,3129,4015,5844,7732,6324,7748,4751,6720,4799,5354,4254,4074,3743,3209,4753,4149,4611,3741,6306,4134,5993,4241,5604,4682,5829,5773,2418,4389,1471,3716,840,2871,730,2102,504,1935,5,640,0,4,0,0
22-Nov,경원선,1916,소요산,110,1,709,515,1036,1169,3526,2190,5005,3634,5040,4791,3881,10067,4669,12478,6314,14133,9640,8071,14546,7148,16127,4634,13917,4126,7927,3655,4001,3012,1650,2426,1027,1748,578,1016,194,756,128,939,4,656,0,4,0,0
22-Nov,안산선,1751,산본,483,1,8872,1735,23493,6370,58497,14542,53958,30562,28031,23035,23857,19610,22674,19542,24715,23175,23576,25712,22778,24691,24695,27110,27341,33275,27528,42512,31031,65972,19069,58726,16275,29821,16336,25102,11746,20023,4842,12492,546,4055,0,0,0,0
22-Nov,안산선,1752,대야미,5,1,2777,1010,8000,2956,19529,5291,21071,8848,10959,4704,8206,4666,7220,4853,7730,4913,7389,5319,7323,5806,7471,7441,8464,9357,8739,10917,10163,16811,5309,12832,3776,8546,2676,7219,1508,6826,850,4061,119,1127,0,0,0,0
22-Nov,안산선,1753,반월,30,0,3530,896,8059,2559,17529,3987,16376,8124,10036,3807,8004,3450,6791,4229,6834,4642,6532,4929,5749,5655,5122,7026,6562,8799,8255,10767,8004,15765,3593,11662,2646,8687,1807,7010,1248,6696,528,3798,163,949,0,0,0,0
22-Nov,안산선,1754,상록수,444,17,14917,2699,33477,8519,71154,13536,65830,23449,35747,20075,26343,15849,23734,14323,24460,15131,22836,17850,19520,19181,21805,21938,25646,29286,29025,44082,23914,66260,14694,59333,11193,37246,9682,31526,6545,25957,2577,17817,427,4858,0,0,0,0
22-Nov,안산선,1755,한대앞,94,2,8135,1101,18096,4140,33696,8401,28091,26088,18637,17257,15319,17107,14772,10335,16637,13663,14953,12227,14325,13117,15949,13583,20676,18338,23641,25689,20574,35149,10758,28191,9038,17916,8514,15104,6727,13128,2836,9315,228,2752,0,0,0,0
22-Nov,안산선,1756,중앙,222,5,9867,1604,31927,11529,60992,17520,50578,37904,29967,31398,24094,20587,24889,19560,29005,24942,26823,28332,24017,26987,28024,27959,33769,36102,38362,49919,39539,72717,25406,60639,24103,36860,24035,28720,20099,24222,8046,17546,898,5570,1,3,0,0
22-Nov,안산선,1757,고잔,266,10,5480,1118,17067,4851,33821,13820,25304,29566,16606,16358,13756,11663,13650,10212,13226,11633,12622,12858,13099,12326,15017,11841,17806,12832,24080,18800,24644,27481,8817,23208,7030,13308,7051,11511,5016,9839,2215,8030,213,3116,1,0,0,0
22-Nov,안산선,1758,초지,214,1,3824,476,11388,4106,24370,9781,18397,12518,10638,7829,7817,5777,7127,4388,7219,5210,6677,6474,5615,5494,6579,6596,8255,8353,10489,12336,11077,18016,5508,17422,3979,10647,3074,8678,1758,8026,608,5539,46,2160,0,4,0,0
22-Nov,안산선,1759,안산,1374,13,10618,1631,13000,16483,21847,42217,22737,33555,19506,15684,15717,12438,15039,14251,16564,14132,16624,14229,17285,14507,18805,16122,23818,18743,43210,24726,48383,25849,21468,21171,17602,15903,9996,12291,4208,9342,1385,5930,122,2498,0,4,0,0
22-Nov,안산선,1760,신길온천,13,3,2273,160,4036,1734,8435,3712,6656,3067,3965,1455,3100,1501,2822,1720,2820,1892,2511,1837,2070,2130,2401,2811,3105,3210,4116,5102,4104,6501,1985,5129,1341,3450,751,2931,484,2553,158,1700,19,582,0,0,0,0
22-Nov,안산선,1761,정왕,174,3,7280,961,10858,13142,20526,25167,18168,33075,12546,30002,11257,18100,12157,13521,14201,12369,13949,13151,13336,13348,17004,12949,25325,13195,36181,18679,35713,23189,16644,16882,12847,13850,9315,11090,4979,9144,1814,6352,129,2083,0,3,0,0
22-Nov,안산선,1762,오이도,203,0,6491,650,15798,7482,33750,13195,28403,14239,17383,8412,13198,7824,11617,9962,11812,10866,11269,11024,10563,11714,12036,13619,15246,17103,19776,21123,19275,29372,9831,24114,7950,16410,6838,12791,4324,10998,1404,7709,15,3676,0,2,0,0
22-Nov,안산선,1763,수리산,4,1,3592,481,9327,1736,19214,4563,18546,7261,10167,3789,7435,4430,6881,3528,6145,3721,5918,3805,4678,4136,5476,5011,5272,6206,5406,7968,5411,12859,2728,10556,1918,6655,1370,5456,910,5021,394,3045,60,851,1,0,0,0
22-Nov,과천선,1450,선바위,1,0,1120,1235,6176,10247,18595,19632,19771,28399,15533,16586,11401,8800,9952,8835,10938,9075,11231,8739,11312,7956,12204,9056,17289,10647,27280,13244,33199,17204,14750,13678,9075,8729,6946,8284,3717,7541,1139,4301,91,672,0,0,0,0
22-Nov,과천선,1451,경마공원,2,0,398,444,962,2602,2184,3869,2624,11187,2299,26412,2454,41955,3022,21343,3684,18821,5334,15633,8520,10685,11836,6252,20491,4005,34014,2411,62763,2535,8834,1925,1870,1139,694,1019,269,791,131,557,17,128,1,1,0,0
22-Nov,과천선,1452,대공원,9,1,87,336,261,3499,826,4960,1063,14118,1576,24143,2227,27156,4743,16507,11228,12779,11557,13258,14062,11004,20090,5966,23433,3437,21298,1798,12284,1452,5071,890,4321,515,2648,394,676,336,190,201,27,37,0,0,0,0
22-Nov,과천선,1453,과천,4,0,2855,343,10320,2261,29150,5291,25022,9989,16788,5900,12369,5279,10589,5335,11190,6145,10566,6914,9418,8055,9752,9520,10694,12169,10036,15546,8657,23388,4500,19999,3165,12036,2292,12477,1671,11106,628,6711,92,1331,0,0,0,0
22-Nov,과천선,1454,정부과천청사,7,1,1998,1073,8016,12777,21859,23840,18763,69873,13946,19806,12015,11061,12326,10163,13197,11167,13910,11895,14362,12295,15875,12005,23900,13612,35354,18178,54888,24490,14442,19523,13336,11479,11614,12309,6350,8707,2170,5093,177,1189,0,0,0,0
22-Nov,과천선,1455,인덕원,74,0,7867,3976,29338,17033,82498,41444,69570,104601,44571,43622,36196,22933,30765,22154,32768,22375,32195,26308,29027,27105,32261,30580,42463,37301,61974,55152,85137,85730,33033,70006,25015,38244,23387,37470,15086,32423,5484,20667,563,5221,0,0,0,0
22-Nov,과천선,1456,평촌,66,0,4478,2774,21441,9584,62600,33540,45858,89646,27434,32929,21555,17808,20340,14232,20892,14783,18877,19218,18843,17585,22153,18160,26837,23161,47163,31521,65097,51267,25047,43570,18722,22576,17315,20091,12926,17313,4500,10385,493,3165,0,0,0,0
22-Nov,과천선,1457,범계,142,3,8633,3765,36739,12130,97577,25039,73326,63355,44303,42129,36115,29508,33563,29399,36948,32236,35900,36282,34521,35566,37061,41324,45185,50110,51741,67555,60887,105408,36596,79827,37148,39532,29874,36617,24331,29224,9248,18091,852,4580,0,0,0,0
22-Nov,분당선,1023,선릉,54,3,1235,1429,2149,11212,5202,44646,7644,142202,6595,99903,8007,43436,10179,25413,12235,21286,13668,23397,15047,18355,19312,16100,28760,18675,51763,22879,84074,26816,35974,15498,22022,7214,21078,6326,16458,5394,4677,3049,309,600,1,2,0,0
22-Nov,분당선,1024,한티,43,0,2323,1447,7478,9172,23254,25452,29459,50224,19846,42788,15699,26655,17355,21061,20514,25382,21719,30633,20948,23254,25015,25470,30884,31536,42987,41364,48555,41357,29557,26906,31512,14616,25008,13998,28166,11690,4414,6300,201,444,0,2,0,0
22-Nov,분당선,1025,도곡,53,1,1641,1380,4450,8163,10886,16139,16571,25667,12706,19413,10338,9497,10440,9336,11211,9441,11784,9873,12159,10194,14952,10536,18545,11863,23079,13891,23250,16085,11686,13247,8673,8138,6926,7266,5049,6579,1138,3719,38,360,0,0,0,0
22-Nov,분당선,1026,구룡,1,0,439,1155,1521,7805,4037,10693,6062,6139,4883,2556,3974,2245,3834,1704,3586,2303,3095,2463,3495,2495,4637,2944,10392,3292,7918,3796,4918,4732,2401,3793,1395,2355,2846,2149,735,2089,171,1434,7,68,0,0,0,0
22-Nov,분당선,1027,개포동,3,0,922,934,3332,8425,9558,6531,11396,9887,7642,7265,6132,5892,5349,4628,5974,5852,6117,6413,5919,5930,7111,6698,12127,7444,11280,8909,8875,11352,5327,9085,4296,5298,4587,5001,4046,4580,1492,2912,47,90,0,0,0,0
22-Nov,분당선,1028,대모산입구,17,2,2170,835,5212,4676,16904,6031,19817,10679,12363,5813,8145,4112,7328,4598,8008,4971,7094,5951,5917,5730,6602,7381,9787,8501,10266,10787,9417,13749,4561,11707,2761,6978,2267,6682,1548,6704,525,3887,11,202,0,0,0,0
22-Nov,분당선,1030,수서,36,4,3216,4626,6692,16037,25805,28245,40741,48335,26444,28037,25462,19531,20178,15895,23769,20702,21794,19406,15711,18783,25370,22267,30429,26855,37302,33827,44068,44147,20046,31172,19999,19497,13629,17662,14518,14893,7045,5911,40,803,2,1,0,0
22-Nov,분당선,1031,복정,0,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0,1,0,1,0,2,0,4,0,0,0,1,0,1,0,1,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0
22-Nov,분당선,1846,수원,582,3,5340,895,9923,4308,25951,9680,26100,14480,12979,12572,8877,9300,9091,9979,10229,10833,10124,11897,10120,10866,12547,10736,15221,13959,17778,22242,20563,28138,14603,19326,14199,10063,12515,8058,11133,6124,4477,3708,140,720,0,0,0,0
22-Nov,분당선,1847,서울숲,106,0,2533,590,5026,5516,13156,23805,22157,45338,15729,36623,8822,24739,9660,21984,12347,21191,15028,24069,17934,22570,23246,22663,29075,22200,45440,23725,55301,30050,29738,18911,19771,9554,17719,7617,11835,7327,2997,3760,77,858,0,0,0,0
22-Nov,분당선,1848,압구정로데오,126,1,2042,928,3904,11702,5636,25095,8661,76469,8253,107548,9187,55944,13406,41296,17555,34534,21259,36027,26759,31714,35841,31239,47004,34694,64984,43035,94311,49745,67814,27469,54157,12067,40643,7959,30999,6429,12158,3655,660,787,0,3,0,0
22-Nov,분당선,1849,강남구청,13,1,1339,591,2592,5057,7243,15797,11374,57494,8942,47437,8401,20415,9601,14819,10475,14422,11874,16086,13254,14078,15551,14263,18730,14962,29857,18068,53380,21743,26316,13203,14896,7288,13496,5771,9563,5597,3089,3161,99,686,0,0,0,0
22-Nov,분당선,1850,선정릉,4,0,951,1089,2099,5642,4574,13156,7331,52384,6491,42980,5577,16726,6844,11489,8714,8799,9398,9118,10717,8185,11675,7501,14631,8374,26772,9409,46184,10686,22942,6627,11355,3759,9531,3586,6308,3394,2058,2046,134,416,1,1,0,0
22-Nov,분당선,1851,가천대,26,2,5218,769,7584,3405,19395,7078,26972,37427,16501,36716,12296,26939,16755,14734,20194,25571,14770,17318,23877,17851,25231,14254,33012,14175,40598,19188,20752,26199,11781,21077,9331,15364,8393,15627,6976,15652,3968,10682,153,951,1,3,0,0
22-Nov,분당선,1852,태평,244,18,15623,1453,20847,5783,43571,8154,65114,17577,43666,12711,23705,11514,19362,12937,20905,14821,19863,15315,17644,17691,17441,24748,18540,29149,20921,36880,18633,49306,10800,36217,8028,24899,6320,26599,4473,21512,1763,11354,73,1082,0,3,0,0
22-Nov,분당선,1853,모란,322,21,15520,3131,21874,11436,55356,24550,71985,37798,49098,30865,32600,26741,30614,30307,34628,32147,33956,33816,32929,34107,34613,40621,39585,43881,42786,49166,42656,67851,22970,50180,16938,34263,14931,30682,12443,26104,6043,15649,323,1442,0,6,0,0
22-Nov,분당선,1854,야탑,108,2,7210,3136,19366,16120,56839,42494,66574,99961,46330,58410,35969,37355,36288,33133,38591,37476,37808,40565,37838,37605,44029,42021,49541,46651,67885,59283,89154,78795,40827,58148,31660,35918,27734,28366,18836,26995,6916,15223,415,2197,0,0,0,0
22-Nov,분당선,1855,서현,320,7,5005,3410,13260,12711,36220,40050,43403,86930,31669,73032,27762,41782,29776,34517,33265,36255,34064,38520,38561,39598,43940,36670,49113,44125,68684,51436,90066,67003,48954,47788,45994,27546,38233,21883,28104,17818,11097,9876,706,1607,0,0,0,0
22-Nov,분당선,1856,수내,134,0,2570,1879,7365,9704,19151,19649,26055,60258,17752,43468,13814,23309,15350,17406,17323,18289,19345,18603,21267,18923,23498,18236,27324,20581,39990,25760,53137,30695,28199,22155,24692,12954,17519,10994,13218,9889,3732,5213,243,1050,0,1,0,0
22-Nov,분당선,1857,정자,286,1,3371,1227,10853,11822,30157,40765,37055,85578,26297,49269,19211,24624,19630,19396,20831,19345,21270,22145,21946,19812,25590,21920,29650,26982,57512,41062,68562,51247,34252,40038,27456,23496,29607,20240,24286,18424,9795,10622,1173,3003,0,0,0,0
22-Nov,분당선,1858,미금,592,2,3544,787,12121,11143,27664,22022,35003,46225,24571,35755,22494,21684,23837,21738,24871,23952,25427,25907,26152,25285,31399,25448,31534,29804,36667,35471,40140,43364,20302,33471,17402,21717,17463,18797,12483,15947,4168,9196,224,2142,1,0,0,0
22-Nov,분당선,1859,오리,743,4,3848,488,14545,7944,31538,14617,35541,34418,22672,19957,17844,11379,16550,10866,16859,12643,16993,11850,16233,12381,17570,13367,19591,15139,28191,18201,35505,24969,13550,21510,9892,13579,9037,12078,5758,10475,2011,6749,90,1828,0,1,0,0
22-Nov,분당선,1860,이매,56,2,2454,949,6121,3720,15118,8859,17415,16620,11925,8791,9247,6647,8678,6308,9608,7000,8494,8206,8384,7439,9109,8713,14303,10561,13787,12733,14036,15986,7170,12889,5697,7984,5398,7359,3422,7305,856,4338,62,801,0,0,0,0
22-Nov,분당선,1861,보정,94,0,1007,98,3739,1614,9625,2829,10731,6352,7538,2578,5208,1767,4573,2120,3894,2502,3594,2597,3436,3138,3952,4146,5119,5018,5342,6092,3967,7322,1797,6778,1580,4247,1319,3775,1146,3796,403,2567,8,161,0,0,0,0
22-Nov,분당선,1862,죽전,1486,13,5177,802,15924,7606,45268,17714,41752,31416,24861,29260,18288,23422,18213,20230,20169,21367,20223,21181,20474,22623,23362,23625,27712,28023,33753,34730,36928,51339,22504,42459,25531,25821,13500,22113,10018,20075,3391,14351,7,7476,0,2,0,0
22-Nov,분당선,1863,구성,101,0,2763,363,8072,2534,23420,4793,23833,8327,14067,4077,10282,3573,8376,4295,7259,4918,6915,5317,6020,6284,6371,8075,7434,10166,8256,15636,7494,21804,3259,20393,2632,12223,2157,9268,1466,9534,592,5591,3,487,0,0,0,0
22-Nov,분당선,1864,신갈,41,1,2845,275,8911,1512,20316,2787,21400,6653,12377,4027,8514,3591,7579,4286,7411,5067,6892,5927,6231,6290,6237,7746,7487,8353,6908,12424,5806,18541,2569,15452,1870,10244,1666,7717,1264,8634,432,5014,12,331,0,0,0,0
22-Nov,분당선,1865,기흥,266,5,5911,874,14693,4719,41201,12750,41643,33402,21421,13699,14162,10302,14145,11403,13686,9364,13903,12981,14372,11941,13966,12994,18151,16177,24758,24083,26275,37934,13201,32832,9691,18849,9115,15128,7141,15208,2660,9545,41,1105,0,1,0,0
22-Nov,분당선,1866,상갈,78,0,3212,558,8305,2638,21478,7014,23594,10256,13375,5708,9616,4469,8420,4535,7891,5093,6865,6939,6453,6404,7004,7613,8634,11138,10843,14123,11769,19193,5737,15996,3924,11015,3615,10075,1878,9137,720,5367,7,630,1,1,0,0
22-Nov,분당선,1867,청명,11,0,2406,897,7367,2182,20385,5426,19102,10938,9693,4249,6081,3660,5261,3871,5429,4641,5458,4772,5111,5044,5691,5748,6866,7285,8384,10661,10026,16113,3867,13322,2816,8376,2446,7337,2071,6662,687,4031,11,368,0,0,0,0
22-Nov,분당선,1868,영통,61,1,2763,1478,7591,4007,18691,9840,21555,25735,11200,18398,9595,12799,10551,11749,12396,13241,13229,13059,12653,12897,14623,13322,19491,14672,24097,22591,26447,29702,14458,21561,12488,12976,13883,11633,12918,10920,4957,6793,127,524,0,0,0,0
22-Nov,분당선,1869,망포,60,1,5140,2635,20979,10360,57787,26059,55633,46490,26322,18607,17431,9494,15941,10193,16661,11591,15253,13051,13662,12395,16398,17848,22345,22034,37669,33176,46758,50559,22555,48116,15872,29071,14537,22084,11137,19573,4347,12701,125,1134,0,0,0,0
22-Nov,분당선,1870,매탄권선,115,1,3902,665,9970,3168,22243,5497,22724,12292,11995,5673,8024,3418,7191,3619,7407,4664,6613,4940,5668,4711,6406,6873,8983,9348,10388,13182,9423,21945,5121,16356,3704,10404,3293,8639,2626,8283,857,5549,33,646,0,1,0,0
22-Nov,분당선,1871,수원시청,247,7,5766,1863,12391,6937,32758,16268,34511,49385,16556,32123,12567,17162,14839,15396,17066,18639,16641,20245,17006,16067,21768,17402,27793,21316,30838,34469,41997,51728,21599,39453,18588,23763,20190,16430,15827,14972,6556,9452,266,1316,1,1,0,0
22-Nov,분당선,1872,매교,391,14,3721,619,9165,2230,18736,5444,19082,12875,8690,4762,5827,3569,5385,3922,5818,4783,5107,4404,4667,5102,5664,5403,7774,7692,10721,12228,7736,17513,3646,12887,2837,7920,2371,6997,2059,6090,611,3344,18,426,0,0,0,0
22-Nov,일산선,1948,원흥,229,10,7080,740,18648,4599,48963,6739,53030,17558,29624,11646,20102,8508,17398,8541,17302,10701,16122,12441,14176,13282,13686,16357,14927,20069,16909,28055,19794,40142,8843,39801,7065,23109,6077,21083,4406,18608,1932,10994,287,2679,0,0,0,0
22-Nov,일산선,1949,지축,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,3,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22-Nov,일산선,1950,삼송,652,8,9057,1303,32991,7829,85589,16574,82962,27099,44625,19850,32113,17030,27270,17368,27852,22612,26110,23838,23617,25455,24547,30826,29411,35983,32672,50488,32195,74960,18920,64236,14285,38027,12568,35443,11751,27909,3296,14568,502,3038,1,2,0,0
22-Nov,일산선,1951,원당,149,1,8982,1102,20374,6690,46278,8855,47725,14170,28136,10065,20515,9144,18434,10663,18476,12042,17005,12509,14640,13913,14731,17216,17113,21279,18255,27510,15744,39326,8350,35206,5650,22018,4638,19797,2920,16872,869,10103,132,1690,0,0,0,0
22-Nov,일산선,1952,화정,118,0,10895,1347,25502,6519,55636,11669,57813,30825,34167,21436,28047,18038,25781,20014,28384,21276,26631,24808,24944,26759,25928,32103,28585,34313,31004,43390,29107,61680,15452,49620,13756,30313,13108,26355,9882,23551,4468,13523,566,3033,1,0,0,0
22-Nov,일산선,1953,대곡,1,0,1011,370,3890,1394,10563,2661,9191,3629,4747,2153,2897,1749,2507,1677,2625,1888,2593,1943,2489,2008,2603,2301,3335,2694,4653,3475,5353,7164,2063,5475,1171,2938,1297,2689,832,2248,486,1921,43,367,0,0,0,0
22-Nov,일산선,1954,백석,55,2,4542,2507,10634,6473,23124,12641,24891,27732,17569,15001,15757,12613,15759,12531,15647,13734,16155,14906,15325,15448,18538,16024,18443,18427,23597,21455,24899,26799,12098,24829,9512,13949,10180,11964,6118,10244,2578,6698,381,1642,0,0,0,0
22-Nov,일산선,1955,마두,108,6,3405,1500,11030,4829,16960,8113,17943,23176,13307,15332,13865,11702,13667,10956,13318,10471,12951,13529,13161,12902,15386,12958,16278,13627,17149,16083,17377,19265,7359,17032,5567,10636,5536,8436,3999,7843,1053,5036,175,1344,0,0,0,0
22-Nov,일산선,1956,정발산,47,1,1976,1006,5662,3185,8878,5987,10177,21622,8344,19843,8377,14675,9957,12810,10447,12782,12360,15089,13619,13582,15769,12939,17041,13392,21801,16010,25574,17946,11912,15214,11910,8180,9702,6256,7183,4996,2553,3435,356,963,0,0,0,0
22-Nov,일산선,1957,주엽,103,1,5579,1305,17487,3365,28593,6795,28759,15161,19747,12316,17964,11531,17352,11509,16301,13129,15444,15948,14463,14506,15723,18097,16337,18917,15178,24172,14210,26531,7540,26847,6935,15948,5251,12761,3753,10602,976,7712,158,2102,1,3,0,0
22-Nov,일산선,1958,대화,179,0,8028,1284,28159,5468,67854,14290,48776,19202,30019,15861,23082,12295,20499,12111,19919,14396,18208,15798,17262,14869,19081,18432,21026,17507,23693,25447,21865,31002,10446,32337,8199,21713,6847,17108,4173,15004,1527,9879,157,3786,0,18,0,0
22-Nov,중앙선,1015,회기,999,6,12774,4147,21333,13827,58961,32105,79615,68375,51749,47758,39787,42962,43759,37358,47566,38810,46408,43605,46615,38492,55463,38291,66419,44134,79645,58103,61305,85941,32954,64589,29335,40048,32350,40252,26970,43576,12430,28010,637,5141,0,28,0,0
22-Nov,중앙선,1201,중랑,122,2,6419,566,9888,1928,24108,3123,23336,6628,16121,5624,9433,4662,8659,5096,8707,6058,9021,6691,7677,7026,7258,9820,7540,12269,7868,15817,7604,22478,4801,18145,3537,10744,2787,8655,2000,8806,898,5024,32,418,0,0,0,0
22-Nov,중앙선,1202,상봉(시외버스터미널),559,4,6491,846,8443,2008,23054,4754,25457,8550,14641,6347,9558,4847,7722,5706,9348,6627,8019,7079,7835,7559,7632,9548,7884,11181,8871,14981,9492,24608,6351,20397,4676,11426,4163,8821,2805,9278,1152,5380,82,1017,0,0,0,0
22-Nov,중앙선,1203,망우,404,5,8402,1019,12302,3123,31483,6053,27488,14362,17421,9745,12386,9680,11523,8976,12402,9459,12207,11353,11366,11612,11312,13317,13335,16826,12854,20497,13422,30039,8845,21206,5644,12582,4530,9650,3145,9117,1147,5966,19,706,0,0,0,0
22-Nov,중앙선,1204,양원,91,3,2612,340,4511,1676,14619,6473,11075,6988,7125,2504,4848,2783,3743,2926,4383,2498,3887,3580,3875,3219,5026,3826,7516,5162,4770,6635,3654,9670,2218,9316,1429,5766,1247,3699,648,4163,283,2430,3,240,0,0,0,0
22-Nov,중앙선,1205,구리,1091,12,9808,2054,22224,6664,64021,8314,55719,19661,30174,15465,20896,14620,19645,13118,19930,13387,17848,17346,17079,17782,17436,22559,19854,26302,21916,36162,20650,56523,12318,50294,11010,25589,7188,20239,5842,19771,1915,13345,21,1750,0,0,0,0
22-Nov,중앙선,1206,도농,1003,2,8725,1451,23909,5422,65749,8130,46684,15350,30631,8113,19892,7384,17408,7217,15455,9442,13767,11325,12095,12610,12316,16940,15634,19948,17890,29387,15030,43467,7031,40481,5121,21269,4128,17488,2899,15806,971,11362,20,2303,0,1,0,0
22-Nov,중앙선,1207,양정,92,0,299,190,813,950,2086,2023,1507,2276,901,1391,769,980,949,803,962,753,1022,660,1239,711,1379,780,1758,841,2717,1031,2245,1232,672,911,463,475,367,477,136,373,53,295,1,94,0,0,0,0
22-Nov,중앙선,1208,덕소,1436,5,3121,981,10298,2032,26292,3964,20788,7895,13862,5904,11267,4916,9415,5269,9108,6273,8343,7537,7573,7077,7876,9926,8357,12140,8425,16906,7005,19451,4159,18381,3165,9511,2463,9868,2054,8525,823,6279,4,1647,2,1,0,0
22-Nov,중앙선,1209,도심,6,1,1605,404,5817,1144,13751,1771,9098,6610,6232,2346,4410,1579,3389,1630,3568,1859,3210,2220,2773,1693,2952,3518,3977,2736,3501,6059,3640,5353,1394,5561,1069,3594,876,3098,630,3330,221,1780,0,1,0,0,0,0
22-Nov,중앙선,1210,팔당,1,0,257,77,658,604,1604,1778,1504,3382,1379,3659,1198,2814,1141,2381,1216,2418,1334,1636,1815,1610,2632,1721,2889,1786,3173,1768,2670,1929,1856,1156,1570,643,1203,486,761,482,152,221,0,0,0,0,0,0
22-Nov,중앙선,1211,운길산,0,0,153,47,651,452,1542,633,2110,1322,1219,2279,942,3260,994,2460,1117,2657,1687,1498,2531,1568,3671,1312,3289,1222,2533,1233,1479,1155,654,1262,473,602,238,678,116,548,39,360,0,8,0,0,0,0
22-Nov,중앙선,1212,양수,5,0,899,150,1974,1142,6157,2106,4560,3495,4859,4298,3107,3932,3319,3671,3441,3693,3746,3813,4119,3383,5506,3213,5784,3939,4906,4933,3536,3904,1465,4524,1161,3192,786,2723,478,2257,183,1428,0,93,0,0,0,0
