,호선,역명,고유역번호(외부역코드),요일,승하차구분,06시이전,06-07시간대,07-08시간대,08-09시간대,09-10시간대,10-11시간대,11-12시간대,12-13시간대,13-14시간대,14-15시간대,15-16시간대,16-17시간대,17-18시간대,18-19시간대,19-20시간대,20-21시간대,21-22시간대,22-23시간대,23-24시간대,24시이후,총 이용인원,위도,경도,location
85,1호선,신설동,156,0.0,승하차 차이,12560.0,-15.0,-7506.0,-58932.0,-29791.0,-9169.0,1969.0,3913.0,5177.0,5214.0,6896.0,16386.0,28973.0,47765.0,636.0,2057.0,472.0,-3048.0,-6457.0,-1779.0,15321.0,37.576117,127.02471,"(37.576117, 127.02471)"
86,1호선,신설동,156,0.0,하차,4291.0,16971.0,47867.0,117276.0,63697.0,36803.0,29841.0,28935.0,30061.0,29617.0,31567.0,34273.0,40497.0,54884.0,38467.0,24107.0,21600.0,17976.0,12057.0,2542.0,683329.0,37.576117,127.02471,"(37.576117, 127.02471)"
87,1호선,신설동,156,1.0,승차,17301.0,18009.0,44219.0,63973.0,36804.0,30526.0,32379.0,33578.0,37201.0,34850.0,38165.0,50522.0,73056.0,109331.0,40560.0,27413.0,25098.0,17421.0,6692.0,878.0,737976.0,37.576117,127.02471,"(37.576117, 127.02471)"
88,1호선,신설동,156,1.0,승하차 차이,12587.0,560.0,-7673.0,-66186.0,-31572.0,-5702.0,2243.0,5211.0,7065.0,6000.0,5915.0,15286.0,31075.0,50074.0,-715.0,2868.0,2099.0,-2948.0,-7357.0,-2141.0,16689.0,37.576117,127.02471,"(37.576117, 127.02471)"
89,1호선,신설동,156,1.0,하차,4714.0,17449.0,51892.0,130159.0,68376.0,36228.0,30136.0,28367.0,30136.0,28850.0,32250.0,35236.0,41981.0,59257.0,41275.0,24545.0,22999.0,20369.0,14049.0,3019.0,721287.0,37.576117,127.02471,"(37.576117, 127.02471)"
90,1호선,신설동,156,2.0,승차,17511.0,18273.0,43629.0,63645.0,36052.0,29188.0,33216.0,34586.0,37707.0,36668.0,40161.0,53065.0,78595.0,109369.0,40895.0,28494.0,24922.0,17560.0,6995.0,983.0,751514.0,37.576117,127.02471,"(37.576117, 127.02471)"
91,1호선,신설동,156,2.0,승하차 차이,12809.0,461.0,-7124.0,-65687.0,-31737.0,-8164.0,2098.0,4605.0,5574.0,6810.0,7333.0,17633.0,35926.0,49260.0,762.0,3532.0,1207.0,-3098.0,-7782.0,-2491.0,21927.0,37.576117,127.02471,"(37.576117, 127.02471)"
92,1호선,신설동,156,2.0,하차,4702.0,17812.0,50753.0,129332.0,67789.0,37352.0,31118.0,29981.0,32133.0,29858.0,32828.0,35432.0,42669.0,60109.0,40133.0,24962.0,23715.0,20658.0,14777.0,3474.0,729587.0,37.576117,127.02471,"(37.576117, 127.02471)"
93,1호선,신설동,156,3.0,승차,17805.0,18220.0,44179.0,64448.0,37252.0,29489.0,33076.0,35325.0,37976.0,36910.0,41597.0,54021.0,77996.0,109276.0,41336.0,28497.0,25158.0,18253.0,7397.0,1029.0,759240.0,37.576117,127.02471,"(37.576117, 127.02471)"
94,1호선,신설동,156,3.0,승하차 차이,13005.0,687.0,-7232.0,-65606.0,-31283.0,-9028.0,1526.0,4937.0,6344.0,6806.0,8438.0,17350.0,33850.0,50820.0,1592.0,3273.0,1199.0,-3416.0,-7997.0,-2648.0,22617.0,37.576117,127.02471,"(37.576117, 127.02471)"
95,1호선,신설동,156,3.0,하차,4800.0,17533.0,51411.0,130054.0,68535.0,38517.0,31550.0,30388.0,31632.0,30104.0,33159.0,36671.0,44146.0,58456.0,39744.0,25224.0,23959.0,21669.0,15394.0,3677.0,736623.0,37.576117,127.02471,"(37.576117, 127.02471)"
96,1호선,신설동,156,4.0,승차,17681.0,17795.0,42193.0,61738.0,36722.0,30790.0,34193.0,36358.0,40361.0,40812.0,44733.0,58076.0,82660.0,114850.0,43273.0,28493.0,26713.0,19573.0,9149.0,1268.0,787431.0,37.576117,127.02471,"(37.576117, 127.02471)"
97,1호선,신설동,156,4.0,승하차 차이,12938.0,64.0,-7812.0,-63361.0,-31188.0,-10514.0,167.0,3880.0,6222.0,8336.0,9294.0,19322.0,36524.0,56090.0,2825.0,4062.0,2893.0,-1966.0,-8794.0,-3642.0,35340.0,37.576117,127.02471,"(37.576117, 127.02471)"
98,1호선,신설동,156,4.0,하차,4743.0,17731.0,50005.0,125099.0,67910.0,41304.0,34026.0,32478.0,34139.0,32476.0,35439.0,38754.0,46136.0,58760.0,40448.0,24431.0,23820.0,21539.0,17943.0,4910.0,752091.0,37.576117,127.02471,"(37.576117, 127.02471)"
99,1호선,신설동,156,5.0,승차,14478.0,11500.0,14239.0,22197.0,27550.0,29898.0,35537.0,41435.0,43329.0,44153.0,46586.0,50324.0,45986.0,39155.0,22326.0,18893.0,18086.0,12812.0,5922.0,383.0,544789.0,37.576117,127.02471,"(37.576117, 127.02471)"
100,1호선,신설동,156,5.0,승하차 차이,11185.0,-1283.0,-1997.0,-2757.0,-304.0,-3899.0,-987.0,4134.0,6395.0,8328.0,12202.0,13428.0,8586.0,8562.0,-1376.0,-1456.0,-4150.0,-6477.0,-11043.0,-3138.0,33953.0,37.576117,127.02471,"(37.576117, 127.02471)"
101,1호선,신설동,156,5.0,하차,3293.0,12783.0,16236.0,24954.0,27854.0,33797.0,36524.0,37301.0,36934.0,35825.0,34384.0,36896.0,37400.0,30593.0,23702.0,20349.0,22236.0,19289.0,16965.0,3521.0,510836.0,37.576117,127.02471,"(37.576117, 127.02471)"
102,1호선,신설동,156,6.0,승차,6281.0,7203.0,9234.0,15417.0,21569.0,25254.0,28832.0,34795.0,38568.0,39916.0,40851.0,39459.0,34628.0,33029.0,18368.0,13403.0,11252.0,7657.0,3421.0,262.0,429399.0,37.576117,127.02471,"(37.576117, 127.02471)"
103,1호선,신설동,156,6.0,승하차 차이,4338.0,-416.0,-102.0,204.0,-2646.0,-10886.0,-5110.0,735.0,4484.0,8289.0,12019.0,11741.0,7878.0,9035.0,-2852.0,-5879.0,-8439.0,-8166.0,-9281.0,-2064.0,2882.0,37.576117,127.02471,"(37.576117, 127.02471)"
104,1호선,신설동,156,6.0,하차,1943.0,7619.0,9336.0,15213.0,24215.0,36140.0,33942.0,34060.0,34084.0,31627.0,28832.0,27718.0,26750.0,23994.0,21220.0,19282.0,19691.0,15823.0,12702.0,2326.0,426517.0,37.576117,127.02471,"(37.576117, 127.02471)"
105,1호선,제기동,157,0.0,승차,10287.0,16412.0,45420.0,63610.0,40040.0,41696.0,55143.0,64797.0,70729.0,74898.0,82577.0,79859.0,76352.0,73884.0,33078.0,20782.0,15433.0,10223.0,3922.0,424.0,879566.0,37.578116,127.034902,"(37.578116, 127.034902)"
106,1호선,제기동,157,0.0,승하차 차이,6360.0,575.0,7005.0,-18142.0,-24484.0,-26968.0,-20806.0,-13611.0,-9785.0,134.0,17870.0,26988.0,30673.0,22373.0,-1832.0,-802.0,-3771.0,-5538.0,-6122.0,-1351.0,-21234.0,37.578116,127.034902,"(37.578116, 127.034902)"
107,1호선,제기동,157,0.0,하차,3927.0,15837.0,38415.0,81752.0,64524.0,68664.0,75949.0,78408.0,80514.0,74764.0,64707.0,52871.0,45679.0,51511.0,34910.0,21584.0,19204.0,15761.0,10044.0,1775.0,900800.0,37.578116,127.034902,"(37.578116, 127.034902)"
108,1호선,제기동,157,1.0,승차,10297.0,16661.0,48683.0,70781.0,43142.0,43959.0,57904.0,66824.0,69490.0,76239.0,85720.0,84750.0,81742.0,78441.0,35810.0,22496.0,17714.0,11097.0,4256.0,435.0,926441.0,37.578116,127.034902,"(37.578116, 127.034902)"
109,1호선,제기동,157,1.0,승하차 차이,6331.0,387.0,7699.0,-14410.0,-22027.0,-25395.0,-20986.0,-16631.0,-16043.0,-2091.0,19204.0,29084.0,33710.0,23302.0,-1016.0,299.0,-2964.0,-7384.0,-7361.0,-1684.0,-17976.0,37.578116,127.034902,"(37.578116, 127.034902)"
110,1호선,제기동,157,1.0,하차,3966.0,16274.0,40984.0,85191.0,65169.0,69354.0,78890.0,83455.0,85533.0,78330.0,66516.0,55666.0,48032.0,55139.0,36826.0,22197.0,20678.0,18481.0,11617.0,2119.0,944417.0,37.578116,127.034902,"(37.578116, 127.034902)"
111,1호선,제기동,157,2.0,승차,10629.0,16688.0,48429.0,70716.0,43806.0,43335.0,56963.0,65401.0,68669.0,75741.0,85639.0,85301.0,82552.0,79642.0,35672.0,23990.0,16988.0,10811.0,4518.0,432.0,925922.0,37.578116,127.034902,"(37.578116, 127.034902)"
112,1호선,제기동,157,2.0,승하차 차이,6729.0,187.0,8229.0,-13512.0,-18701.0,-23660.0,-20214.0,-15910.0,-18274.0,-3792.0,17415.0,29172.0,33538.0,23760.0,-681.0,1764.0,-3675.0,-7910.0,-7710.0,-1850.0,-15095.0,37.578116,127.034902,"(37.578116, 127.034902)"
113,1호선,제기동,157,2.0,하차,3900.0,16501.0,40200.0,84228.0,62507.0,66995.0,77177.0,81311.0,86943.0,79533.0,68224.0,56129.0,49014.0,55882.0,36353.0,22226.0,20663.0,18721.0,12228.0,2282.0,941017.0,37.578116,127.034902,"(37.578116, 127.034902)"
114,1호선,제기동,157,3.0,승차,10539.0,16578.0,48906.0,71122.0,45017.0,45406.0,58973.0,69012.0,71858.0,77185.0,86687.0,87714.0,83689.0,78605.0,36291.0,23456.0,18104.0,11576.0,4706.0,427.0,945851.0,37.578116,127.034902,"(37.578116, 127.034902)"
115,1호선,제기동,157,3.0,승하차 차이,6512.0,57.0,8579.0,-14549.0,-20071.0,-25123.0,-21011.0,-16805.0,-15032.0,-2402.0,17354.0,28947.0,34060.0,23874.0,36.0,1160.0,-3047.0,-7550.0,-7977.0,-2161.0,-15149.0,37.578116,127.034902,"(37.578116, 127.034902)"
116,1호선,제기동,157,3.0,하차,4027.0,16521.0,40327.0,85671.0,65088.0,70529.0,79984.0,85817.0,86890.0,79587.0,69333.0,58767.0,49629.0,54731.0,36255.0,22296.0,21151.0,19126.0,12683.0,2588.0,961000.0,37.578116,127.034902,"(37.578116, 127.034902)"
117,1호선,제기동,157,4.0,승차,10576.0,16401.0,46623.0,68410.0,43779.0,45894.0,60663.0,67799.0,71306.0,78017.0,88685.0,89222.0,87975.0,82385.0,38468.0,23660.0,17405.0,11607.0,4946.0,652.0,954473.0,37.578116,127.034902,"(37.578116, 127.034902)"
118,1호선,제기동,157,4.0,승하차 차이,6413.0,-26.0,6761.0,-15091.0,-20771.0,-23806.0,-17660.0,-15023.0,-16423.0,-3545.0,15921.0,26433.0,34498.0,27146.0,2491.0,2043.0,-1881.0,-7442.0,-9586.0,-2696.0,-12244.0,37.578116,127.034902,"(37.578116, 127.034902)"
119,1호선,제기동,157,4.0,하차,4163.0,16427.0,39862.0,83501.0,64550.0,69700.0,78323.0,82822.0,87729.0,81562.0,72764.0,62789.0,53477.0,55239.0,35977.0,21617.0,19286.0,19049.0,14532.0,3348.0,966717.0,37.578116,127.034902,"(37.578116, 127.034902)"
120,1호선,제기동,157,5.0,승차,8889.0,10323.0,16225.0,26282.0,37845.0,51061.0,67126.0,77276.0,79475.0,84851.0,91294.0,88160.0,67964.0,46851.0,31517.0,21440.0,13303.0,7942.0,3008.0,200.0,831032.0,37.578116,127.034902,"(37.578116, 127.034902)"
121,1호선,제기동,157,5.0,승하차 차이,5528.0,-3687.0,-6496.0,-7037.0,-9455.0,-17608.0,-17358.0,-18334.0,-17603.0,-1054.0,21565.0,27761.0,18752.0,15860.0,10450.0,3738.0,-4161.0,-8128.0,-9205.0,-1718.0,-18190.0,37.578116,127.034902,"(37.578116, 127.034902)"
122,1호선,제기동,157,5.0,하차,3361.0,14010.0,22721.0,33319.0,47300.0,68669.0,84484.0,95610.0,97078.0,85905.0,69729.0,60399.0,49212.0,30991.0,21067.0,17702.0,17464.0,16070.0,12213.0,1918.0,849222.0,37.578116,127.034902,"(37.578116, 127.034902)"
123,1호선,제기동,157,6.0,승차,4549.0,6665.0,9745.0,16933.0,26005.0,34478.0,39089.0,48591.0,53183.0,58521.0,63993.0,62150.0,46776.0,33517.0,25358.0,16637.0,9272.0,5598.0,2148.0,182.0,563390.0,37.578116,127.034902,"(37.578116, 127.034902)"
124,1호선,제기동,157,6.0,승하차 차이,2583.0,-1414.0,1200.0,2766.0,402.0,-5719.0,-13629.0,-18794.0,-20417.0,-6878.0,11297.0,18974.0,10597.0,8754.0,6114.0,-192.0,-6888.0,-7737.0,-6894.0,-981.0,-26856.0,37.578116,127.034902,"(37.578116, 127.034902)"
125,1호선,제기동,157,6.0,하차,1966.0,8079.0,8545.0,14167.0,25603.0,40197.0,52718.0,67385.0,73600.0,65399.0,52696.0,43176.0,36179.0,24763.0,19244.0,16829.0,16160.0,13335.0,9042.0,1163.0,590246.0,37.578116,127.034902,"(37.578116, 127.034902)"
126,1호선,종각,152,0.0,승차,5478.0,6657.0,11276.0,18447.0,22530.0,32434.0,47932.0,55471.0,71211.0,88725.0,114504.0,124482.0,265900.0,448687.0,177963.0,146276.0,148738.0,100281.0,37872.0,1624.0,1926488.0,37.570203,126.983116,"(37.570203, 126.983116)"
127,1호선,종각,152,0.0,승하차 차이,-3937.0,-42071.0,-210767.0,-521258.0,-268017.0,-78073.0,-46423.0,-24654.0,-9856.0,22012.0,58346.0,68473.0,199608.0,374578.0,142516.0,129127.0,135289.0,91673.0,32630.0,500.0,49696.0,37.570203,126.983116,"(37.570203, 126.983116)"
128,1호선,종각,152,0.0,하차,9415.0,48728.0,222043.0,539705.0,290547.0,110507.0,94355.0,80125.0,81067.0,66713.0,56158.0,56009.0,66292.0,74109.0,35447.0,17149.0,13449.0,8608.0,5242.0,1124.0,1876792.0,37.570203,126.983116,"(37.570203, 126.983116)"
129,1호선,종각,152,1.0,승차,5702.0,7309.0,11875.0,19081.0,23821.0,33508.0,50882.0,59164.0,76123.0,91939.0,115778.0,128730.0,285580.0,479749.0,184390.0,155858.0,173199.0,122285.0,50880.0,2022.0,2077875.0,37.570203,126.983116,"(37.570203, 126.983116)"
130,1호선,종각,152,1.0,승하차 차이,-4232.0,-45174.0,-226655.0,-579822.0,-300959.0,-87576.0,-50307.0,-23179.0,-4304.0,25680.0,58279.0,70160.0,209776.0,389601.0,142774.0,136934.0,159850.0,112631.0,45112.0,700.0,29289.0,37.570203,126.983116,"(37.570203, 126.983116)"
131,1호선,종각,152,1.0,하차,9934.0,52483.0,238530.0,598903.0,324780.0,121084.0,101189.0,82343.0,80427.0,66259.0,57499.0,58570.0,75804.0,90148.0,41616.0,18924.0,13349.0,9654.0,5768.0,1322.0,2048586.0,37.570203,126.983116,"(37.570203, 126.983116)"
132,1호선,종각,152,2.0,승차,6103.0,7010.0,12018.0,19232.0,23648.0,32562.0,49147.0,60198.0,76586.0,93303.0,121037.0,138472.0,289481.0,469060.0,183762.0,158253.0,180478.0,132594.0,57640.0,2428.0,2113012.0,37.570203,126.983116,"(37.570203, 126.983116)"
133,1호선,종각,152,2.0,승하차 차이,-3726.0,-43761.0,-217760.0,-571565.0,-295037.0,-90904.0,-54044.0,-25220.0,-8702.0,22764.0,57568.0,72815.0,208828.0,371784.0,138843.0,139480.0,166819.0,122737.0,51411.0,962.0,43292.0,37.570203,126.983116,"(37.570203, 126.983116)"
134,1호선,종각,152,2.0,하차,9829.0,50771.0,229778.0,590797.0,318685.0,123466.0,103191.0,85418.0,85288.0,70539.0,63469.0,65657.0,80653.0,97276.0,44919.0,18773.0,13659.0,9857.0,6229.0,1466.0,2069720.0,37.570203,126.983116,"(37.570203, 126.983116)"
135,1호선,종각,152,3.0,승차,6080.0,7053.0,12292.0,19580.0,24503.0,34135.0,51113.0,60767.0,79882.0,97724.0,123545.0,139382.0,287455.0,465208.0,184448.0,161125.0,184773.0,140064.0,62394.0,3377.0,2144900.0,37.570203,126.983116,"(37.570203, 126.983116)"
136,1호선,종각,152,3.0,승하차 차이,-3844.0,-44343.0,-220340.0,-576841.0,-300433.0,-91098.0,-54546.0,-25044.0,-5266.0,27131.0,59925.0,73384.0,203341.0,361522.0,135993.0,140850.0,170260.0,129435.0,55835.0,1646.0,37567.0,37.570203,126.983116,"(37.570203, 126.983116)"
137,1호선,종각,152,3.0,하차,9924.0,51396.0,232632.0,596421.0,324936.0,125233.0,105659.0,85811.0,85148.0,70593.0,63620.0,65998.0,84114.0,103686.0,48455.0,20275.0,14513.0,10629.0,6559.0,1731.0,2107333.0,37.570203,126.983116,"(37.570203, 126.983116)"
138,1호선,종각,152,4.0,승차,6040.0,7350.0,11951.0,20737.0,25455.0,34401.0,55077.0,66618.0,84558.0,106732.0,132918.0,164029.0,308485.0,435703.0,164742.0,133630.0,156694.0,143620.0,78662.0,3939.0,2141341.0,37.570203,126.983116,"(37.570203, 126.983116)"
139,1호선,종각,152,4.0,승하차 차이,-3866.0,-42381.0,-208280.0,-532198.0,-273280.0,-84793.0,-49003.0,-18422.0,-1513.0,32448.0,63848.0,89660.0,209029.0,299869.0,90889.0,105620.0,138165.0,130218.0,69539.0,1551.0,17100.0,37.570203,126.983116,"(37.570203, 126.983116)"
140,1호선,종각,152,4.0,하차,9906.0,49731.0,220231.0,552935.0,298735.0,119194.0,104080.0,85040.0,86071.0,74284.0,69070.0,74369.0,99456.0,135834.0,73853.0,28010.0,18529.0,13402.0,9123.0,2388.0,2124241.0,37.570203,126.983116,"(37.570203, 126.983116)"
141,1호선,종각,152,5.0,승차,7609.0,6741.0,8188.0,13810.0,17005.0,24542.0,36051.0,52694.0,65587.0,79989.0,101157.0,121742.0,126863.0,111818.0,104445.0,109199.0,115387.0,99426.0,45414.0,768.0,1248435.0,37.570203,126.983116,"(37.570203, 126.983116)"
142,1호선,종각,152,5.0,승하차 차이,3911.0,-13700.0,-22017.0,-39593.0,-68692.0,-54930.0,-76543.0,-62847.0,-42346.0,-15910.0,12189.0,21434.0,26134.0,37487.0,64342.0,83878.0,97147.0,85124.0,36571.0,-200.0,71439.0,37.570203,126.983116,"(37.570203, 126.983116)"
143,1호선,종각,152,5.0,하차,3698.0,20441.0,30205.0,53403.0,85697.0,79472.0,112594.0,115541.0,107933.0,95899.0,88968.0,100308.0,100729.0,74331.0,40103.0,25321.0,18240.0,14302.0,8843.0,968.0,1176996.0,37.570203,126.983116,"(37.570203, 126.983116)"
144,1호선,종각,152,6.0,승차,8566.0,6402.0,6686.0,10646.0,12867.0,16238.0,24396.0,36872.0,46723.0,57181.0,73685.0,85222.0,86907.0,80545.0,70265.0,69951.0,65309.0,46671.0,18165.0,246.0,823543.0,37.570203,126.983116,"(37.570203, 126.983116)"
145,1호선,종각,152,6.0,승하차 차이,5939.0,-5670.0,-12388.0,-20869.0,-38725.0,-39141.0,-49460.0,-42628.0,-28906.0,-8014.0,20115.0,32533.0,39463.0,45064.0,48706.0,54868.0,53559.0,38740.0,12516.0,-421.0,105281.0,37.570203,126.983116,"(37.570203, 126.983116)"
146,1호선,종각,152,6.0,하차,2627.0,12072.0,19074.0,31515.0,51592.0,55379.0,73856.0,79500.0,75629.0,65195.0,53570.0,52689.0,47444.0,35481.0,21559.0,15083.0,11750.0,7931.0,5649.0,667.0,718262.0,37.570203,126.983116,"(37.570203, 126.983116)"
147,1호선,종로3가,153,0.0,승차,6365.0,6177.0,9179.0,15371.0,21749.0,33749.0,54381.0,72428.0,85544.0,97172.0,114675.0,123904.0,145894.0,188116.0,102752.0,75935.0,81336.0,56076.0,21124.0,2175.0,1314102.0,37.570429,126.992095,"(37.570429, 126.992095)"
148,1호선,종로3가,153,0.0,승하차 차이,347.0,-18459.0,-42435.0,-131834.0,-107354.0,-73355.0,-57103.0,-35375.0,-17156.0,10820.0,42368.0,61557.0,88153.0,127075.0,74212.0,61816.0,70066.0,47668.0,15348.0,-469.0,115890.0,37.570429,126.992095,"(37.570429, 126.992095)"
149,1호선,종로3가,153,0.0,하차,6018.0,24636.0,51614.0,147205.0,129103.0,107104.0,111484.0,107803.0,102700.0,86352.0,72307.0,62347.0,57741.0,61041.0,28540.0,14119.0,11270.0,8408.0,5776.0,2644.0,1198212.0,37.570429,126.992095,"(37.570429, 126.992095)"
150,1호선,종로3가,153,1.0,승차,6208.0,6226.0,9235.0,17467.0,27675.0,35326.0,53615.0,73132.0,85990.0,100513.0,117096.0,125644.0,152857.0,199640.0,108442.0,84156.0,89848.0,67891.0,27336.0,2633.0,1390930.0,37.570429,126.992095,"(37.570429, 126.992095)"
151,1호선,종로3가,153,1.0,승하차 차이,-433.0,-20308.0,-46937.0,-141426.0,-113110.0,-75950.0,-59422.0,-37569.0,-18067.0,11822.0,44075.0,60712.0,88400.0,128691.0,76104.0,68912.0,78044.0,58330.0,20841.0,-402.0,122307.0,37.570429,126.992095,"(37.570429, 126.992095)"
152,1호선,종로3가,153,1.0,하차,6641.0,26534.0,56172.0,158893.0,140785.0,111276.0,113037.0,110701.0,104057.0,88691.0,73021.0,64932.0,64457.0,70949.0,32338.0,15244.0,11804.0,9561.0,6495.0,3035.0,1268623.0,37.570429,126.992095,"(37.570429, 126.992095)"
153,1호선,종로3가,153,2.0,승차,6449.0,6141.0,9143.0,15954.0,21584.0,33527.0,53328.0,72809.0,88222.0,102111.0,120336.0,130275.0,157458.0,200435.0,108713.0,86275.0,98383.0,71367.0,30426.0,3071.0,1416007.0,37.570429,126.992095,"(37.570429, 126.992095)"
154,1호선,종로3가,153,2.0,승하차 차이,89.0,-19842.0,-44414.0,-138873.0,-114856.0,-76596.0,-61825.0,-40303.0,-19166.0,10900.0,44494.0,62218.0,89455.0,122847.0,73351.0,70500.0,86065.0,61760.0,23468.0,-325.0,128947.0,37.570429,126.992095,"(37.570429, 126.992095)"
155,1호선,종로3가,153,2.0,하차,6360.0,25983.0,53557.0,154827.0,136440.0,110123.0,115153.0,113112.0,107388.0,91211.0,75842.0,68057.0,68003.0,77588.0,35362.0,15775.0,12318.0,9607.0,6958.0,3396.0,1287060.0,37.570429,126.992095,"(37.570429, 126.992095)"
156,1호선,종로3가,153,3.0,승차,6683.0,6494.0,9675.0,17918.0,27136.0,35722.0,54192.0,73969.0,88473.0,102646.0,121942.0,131864.0,159262.0,199846.0,111397.0,89576.0,97360.0,75604.0,31855.0,3689.0,1445303.0,37.570429,126.992095,"(37.570429, 126.992095)"
157,1호선,종로3가,153,3.0,승하차 차이,-50.0,-20616.0,-46077.0,-142396.0,-116040.0,-76647.0,-62575.0,-40768.0,-16121.0,12152.0,46112.0,62791.0,89012.0,120713.0,75190.0,72962.0,84405.0,65175.0,24549.0,-74.0,131697.0,37.570429,126.992095,"(37.570429, 126.992095)"
158,1호선,종로3가,153,3.0,하차,6733.0,27110.0,55752.0,160314.0,143176.0,112369.0,116767.0,114737.0,104594.0,90494.0,75830.0,69073.0,70250.0,79133.0,36207.0,16614.0,12955.0,10429.0,7306.0,3763.0,1313606.0,37.570429,126.992095,"(37.570429, 126.992095)"
159,1호선,종로3가,153,4.0,승차,6586.0,6349.0,9525.0,16455.0,23187.0,36291.0,57309.0,77087.0,92555.0,108364.0,126231.0,139514.0,166263.0,200586.0,113312.0,90370.0,100910.0,89924.0,47598.0,5590.0,1514006.0,37.570429,126.992095,"(37.570429, 126.992095)"
160,1호선,종로3가,153,4.0,승하차 차이,239.0,-18929.0,-44338.0,-136797.0,-116254.0,-75794.0,-61018.0,-38330.0,-16990.0,10913.0,43873.0,58800.0,78908.0,98550.0,59169.0,65939.0,82069.0,75606.0,36963.0,508.0,103087.0,37.570429,126.992095,"(37.570429, 126.992095)"
161,1호선,종로3가,153,4.0,하차,6347.0,25278.0,53863.0,153252.0,139441.0,112085.0,118327.0,115417.0,109545.0,97451.0,82358.0,80714.0,87355.0,102036.0,54143.0,24431.0,18841.0,14318.0,10635.0,5082.0,1410919.0,37.570429,126.992095,"(37.570429, 126.992095)"
162,1호선,종로3가,153,5.0,승차,8665.0,7100.0,8215.0,15185.0,27979.0,37588.0,55901.0,80571.0,94589.0,112321.0,130376.0,143460.0,135337.0,113542.0,100431.0,91766.0,90987.0,80311.0,36181.0,3994.0,1374499.0,37.570429,126.992095,"(37.570429, 126.992095)"
163,1호선,종로3가,153,5.0,승하차 차이,4367.0,-11080.0,-12264.0,-30043.0,-52172.0,-56210.0,-77759.0,-68911.0,-42884.0,-10820.0,25314.0,39596.0,43707.0,46231.0,60581.0,66248.0,70561.0,65482.0,24115.0,1169.0,85228.0,37.570429,126.992095,"(37.570429, 126.992095)"
164,1호선,종로3가,153,5.0,하차,4298.0,18180.0,20479.0,45228.0,80151.0,93798.0,133660.0,149482.0,137473.0,123141.0,105062.0,103864.0,91630.0,67311.0,39850.0,25518.0,20426.0,14829.0,12066.0,2825.0,1289271.0,37.570429,126.992095,"(37.570429, 126.992095)"
165,1호선,종로3가,153,6.0,승차,8696.0,6950.0,7363.0,11827.0,18694.0,26021.0,38757.0,56243.0,60917.0,72621.0,84808.0,96662.0,97669.0,81478.0,65180.0,54576.0,48894.0,36770.0,13939.0,542.0,888607.0,37.570429,126.992095,"(37.570429, 126.992095)"
166,1호선,종로3가,153,6.0,승하차 차이,5800.0,-3987.0,-4574.0,-9429.0,-17720.0,-28919.0,-44100.0,-43100.0,-38571.0,-18151.0,18748.0,41119.0,54131.0,48992.0,43807.0,39734.0,36836.0,28300.0,7696.0,-946.0,115666.0,37.570429,126.992095,"(37.570429, 126.992095)"
167,1호선,종로3가,153,6.0,하차,2896.0,10937.0,11937.0,21256.0,36414.0,54940.0,82857.0,99343.0,99488.0,90772.0,66060.0,55543.0,43538.0,32486.0,21373.0,14842.0,12058.0,8470.0,6243.0,1488.0,772941.0,37.570429,126.992095,"(37.570429, 126.992095)"
168,1호선,종로5가,154,0.0,승차,2978.0,5094.0,10220.0,16120.0,21893.0,36396.0,55219.0,69968.0,81119.0,94088.0,105675.0,111893.0,155345.0,192565.0,90734.0,59804.0,53088.0,28660.0,9197.0,527.0,1200583.0,37.570971,127.0019,"(37.570971, 127.0019)"
169,1호선,종로5가,154,0.0,승하차 차이,-4362.0,-25121.0,-76206.0,-189499.0,-98769.0,-61357.0,-43759.0,-22709.0,-3657.0,14950.0,38448.0,53199.0,105139.0,146073.0,65682.0,46636.0,42671.0,21298.0,4954.0,-515.0,13096.0,37.570971,127.0019,"(37.570971, 127.0019)"
170,1호선,종로5가,154,0.0,하차,7340.0,30215.0,86426.0,205619.0,120662.0,97753.0,98978.0,92677.0,84776.0,79138.0,67227.0,58694.0,50206.0,46492.0,25052.0,13168.0,10417.0,7362.0,4243.0,1042.0,1187487.0,37.570971,127.0019,"(37.570971, 127.0019)"
171,1호선,종로5가,154,1.0,승차,3506.0,5370.0,10973.0,18317.0,23310.0,37812.0,56328.0,72031.0,84032.0,98076.0,106871.0,115738.0,161318.0,203973.0,96266.0,66004.0,59830.0,40514.0,12526.0,732.0,1273527.0,37.570971,127.0019,"(37.570971, 127.0019)"
172,1호선,종로5가,154,1.0,승하차 차이,-4527.0,-26410.0,-81989.0,-205247.0,-106482.0,-67247.0,-45855.0,-20978.0,-1070.0,17589.0,38102.0,55321.0,106760.0,149252.0,67601.0,52389.0,49536.0,32502.0,7657.0,-473.0,16431.0,37.570971,127.0019,"(37.570971, 127.0019)"
173,1호선,종로5가,154,1.0,하차,8033.0,31780.0,92962.0,223564.0,129792.0,105059.0,102183.0,93009.0,85102.0,80487.0,68769.0,60417.0,54558.0,54721.0,28665.0,13615.0,10294.0,8012.0,4869.0,1205.0,1257096.0,37.570971,127.0019,"(37.570971, 127.0019)"
174,1호선,종로5가,154,2.0,승차,3571.0,5549.0,11077.0,18463.0,22961.0,36418.0,55629.0,72440.0,84675.0,98228.0,108257.0,116977.0,164235.0,204098.0,96260.0,66660.0,61420.0,42174.0,13141.0,710.0,1282943.0,37.570971,127.0019,"(37.570971, 127.0019)"
